Index,target,PCA_1,PCA_2,tSNE_1,tSNE_2
0,0.7047325,2.2626097,1.1226542,25.624489,3.932512
1,0.65560484,2.153356,1.1211778,21.900078,2.9418573
2,0.7301311,2.7754192,1.1024113,23.131111,3.0364294
3,0.761047,2.5600767,-0.40600622,29.183996,11.040325
4,0.6735665,2.1101692,0.63913184,21.555605,-0.6430672
5,0.7317585,2.6015732,-0.0030523883,32.01881,3.8912866
6,0.8509952,3.0291352,0.28996098,31.561367,6.0662584
7,0.6753986,1.8986386,0.01139538,26.973095,-2.2162242
8,0.6851335,2.1195204,-0.049691413,26.870823,-2.1827784
9,0.8324486,2.8944855,-0.39298752,33.770496,4.9199405
10,0.6742535,1.9015781,-0.055101465,32.988495,-0.3301029
11,0.83150774,2.4843273,0.037773207,33.617,1.3660079
12,0.678693,2.0850859,0.74672925,23.437365,6.2114043
13,0.77100295,2.7194564,0.13901183,26.539286,10.500251
14,0.7109414,2.35794,-0.30556202,25.827286,0.34080997
15,0.68208605,2.1028416,0.15648107,26.700817,9.026504
16,0.70449543,2.002773,-0.06400393,33.05044,-0.25559
17,0.66480696,1.5111216,-1.0254972,33.35274,-8.750573
18,0.6898997,-0.14954631,0.042952597,-2.6658645,-7.3299
19,0.8344395,2.4651062,1.1128794,35.73496,12.227414
20,0.65539986,1.0349604,1.7690989,-0.908269,3.2815514
21,0.7018898,1.5712074,-0.70750207,31.21694,-8.49687
22,0.916334,-0.09302393,1.4060589,-2.6927023,3.564143
23,0.67941463,2.0649557,-0.9625316,39.360367,-3.0402896
24,0.6567671,2.0563529,-0.943776,39.82452,-2.4457684
25,0.77618307,2.6667895,-0.29705352,27.571367,11.147866
26,0.8648826,3.2580569,1.0136645,34.42003,11.77333
27,0.736356,2.3975532,-0.62212485,37.323883,1.5787913
28,0.84153414,2.685,-0.8956027,38.730106,1.7262568
29,0.6546648,2.3988783,1.3123176,35.44504,13.017157
30,0.70737416,1.8879889,0.12123837,27.370344,8.803997
31,0.7126492,2.5580256,0.0483153,31.99278,3.8744605
32,0.7299003,2.7267072,-0.41161725,33.870186,4.8333025
33,0.91217464,2.497428,-0.35602435,32.899757,3.7315116
34,0.68181866,2.1775968,-0.10170346,26.22892,0.039769992
35,0.6639527,1.0174628,0.34345973,17.734695,-0.9826257
36,1.0597229,3.9992564,0.6158438,34.571693,8.235234
37,0.68314475,2.113601,-0.09957908,23.008402,12.1090975
38,0.7154072,1.5942079,1.0154556,14.958175,-5.7262197
39,0.69530183,1.6589353,0.7135412,15.7039175,-5.349104
40,0.6613885,1.8381008,0.3022566,27.235893,8.920823
41,0.7726146,2.064619,-0.50505006,34.005547,-0.9874935
42,0.6884729,2.0958993,-0.41510648,33.716896,-0.9641184
43,0.707251,1.9171124,1.4849457,37.058453,12.616269
44,0.9472525,3.3788412,0.2516144,34.516018,7.7399435
45,0.7236873,2.0664372,0.5573171,25.02343,6.566929
46,0.7919123,1.7675201,0.27451077,19.565985,-9.842412
47,0.7125077,1.6955197,0.39931974,20.611008,-0.95785445
48,0.67908347,1.9080095,-0.410452,25.01437,11.401546
49,0.81379974,2.6123662,-0.71367955,39.782722,3.9052544
50,1.14415,3.002775,1.0921347,35.550495,11.199362
51,0.70751417,1.4194157,0.06012369,19.182669,10.448828
52,0.87530017,3.181688,-0.25211334,36.55398,6.3972054
53,0.78691846,3.152639,0.90290946,30.651762,6.811455
54,0.77072936,2.9171274,-0.369136,39.06103,4.9102173
55,0.6608632,-0.083356,0.78711563,-4.491195,-6.8215857
56,0.8748907,3.1369252,0.002919407,35.841244,5.351884
57,0.66906583,2.1671069,-1.410515,43.72482,-5.3257394
58,0.8726341,3.207215,0.036024567,35.789864,5.4881544
59,0.66346383,1.9027047,0.0024167362,27.582396,-0.10681809
60,0.70640284,2.5094547,1.3438076,22.916523,4.0876937
61,0.8120579,2.4867802,-0.05608787,34.115803,1.6298571
62,0.7109505,2.6188128,0.82011753,27.720488,5.0171633
63,0.9349133,2.9658954,-0.3802259,36.469337,4.6309376
64,1.1596075,2.9922934,1.2118585,35.961918,11.030889
65,0.69463724,2.3746104,0.19129704,25.43136,5.6153793
66,0.74453706,2.4168978,-0.9462548,45.12939,-0.4442729
67,0.6671339,2.0697935,-1.5997156,44.507076,-6.7707124
68,0.6770131,1.8008322,0.20686644,25.44362,6.819743
69,0.7824607,2.230535,-0.9808786,41.979088,-3.7922275
70,0.7662557,1.7680929,1.0593833,20.90322,-3.9168591
71,0.825554,2.560793,-0.85214835,39.98494,3.32935
72,0.8541577,3.1559336,0.2672286,31.69403,6.149175
73,0.75307375,3.1602404,0.3043419,31.672949,6.2112103
74,0.7927087,2.543486,0.934728,34.842632,13.017835
75,0.6950363,2.3688827,0.7725018,22.108122,-0.52265114
76,0.81377435,2.6418173,1.2127016,35.79,13.473715
77,0.67362386,2.213286,0.20941927,24.132542,0.5189647
78,0.78292215,2.2203174,1.476129,36.70487,12.394299
79,0.7593829,2.8657787,0.3588422,25.449347,9.395498
80,0.7891008,2.8882852,1.4555701,36.501793,11.30901
