Index,target,PCA_1,PCA_2,tSNE_1,tSNE_2
125,0.5313788,-1.4938908,-0.8615252,-21.167492,-8.944722
126,0.5036333,-0.8542129,-0.8222294,-18.85113,-8.356143
127,0.51201004,-1.5992476,-0.8725625,-25.784973,-7.2404227
128,0.53736496,-1.7501044,-0.37884504,-20.616262,3.179627
129,0.51039934,0.6779667,-0.8740815,7.7408686,-9.723122
130,0.5138023,-1.5763249,-0.65839714,-28.959452,-6.4003196
131,0.49094117,-0.5002527,-0.86122906,-11.5343275,-2.9218197
132,0.523794,-1.3394363,-0.9899181,-19.976236,-0.7410613
133,0.5093096,-1.3846862,-0.7722732,-25.29479,-8.769587
134,0.5507614,-1.8154634,-0.51446253,-27.746157,-8.285081
135,0.5432291,-0.01168494,-1.0110859,-1.4867227,-7.8864985
136,0.49199113,1.2831247,-0.04447605,24.930866,5.6967525
137,0.54160905,-1.7808996,-0.40359867,-27.06317,-9.3049
138,0.5086439,-1.6712799,-0.92984027,-25.27164,-6.534169
139,0.51396465,-2.2764006,-0.5309472,-29.883438,-0.12571077
140,0.5408755,-1.4941294,-0.730025,-26.186897,-9.589076
141,0.51827675,-1.4745977,-0.3727398,-26.596863,-8.971297
142,0.5053847,-0.54290944,-0.8880619,-12.235614,-3.625371
143,0.50039786,-1.2512547,-0.96520656,-21.314459,-8.303286
144,0.49670103,-0.95071924,-0.8439497,-15.347656,-3.3535318
145,0.49609175,-1.3408301,-1.0155611,-22.561396,-3.724884
146,0.5475454,-2.880529,-0.10575685,-37.0276,0.30805758
147,0.53596157,-1.8183521,-0.42900443,-17.381407,4.039879
148,0.53272986,-1.0316443,-0.2447011,-16.04675,-1.9045339
149,0.54490715,-2.5936458,-0.5893169,-32.05157,-3.4583616
150,0.52028775,-1.0208055,-0.76380897,-16.728668,-3.685543
151,0.51274663,-0.98440564,-1.0258335,-15.415893,-8.609218
152,0.5543858,-2.5154192,-0.42220843,-32.40772,-1.4308413
153,0.5422951,-1.1725898,-0.98196054,-21.315079,-8.272702
154,0.5057045,-0.94034183,-0.87100255,-17.047468,-8.058595
155,0.53278875,-0.6309365,-1.2244014,-14.340787,3.5748281
156,0.5045006,-1.8226358,-0.6482006,-22.942518,-0.092582695
157,0.50830424,-1.0786952,-0.8165334,-19.041874,-4.2173877
158,0.5323962,-2.013163,-0.60364133,-29.894989,-4.931356
