index,target,PCA_1,PCA_2,tSNE_1,tSNE_2
102,0.7211007,-9.675308,-5.393567,-21.673815,-14.237876
103,0.8069836,-14.397098,-6.0269914,-28.804453,-1.1222186
104,0.749623,-11.026161,8.637283,-21.136007,28.84166
105,0.66933084,-20.0174,-0.2241663,-24.90915,14.226121
106,0.72774225,-10.458147,-1.5764849,-37.606094,12.315053
107,0.68472296,-9.114109,6.196294,7.9426556,15.613161
108,0.66548663,-16.464134,12.4675665,-20.644884,29.56059
109,0.65799,-9.384982,6.564816,-40.687675,12.615208
110,0.9251059,-8.198868,18.029047,4.103476,1.2114285
111,0.66243535,-13.919688,-6.916315,-19.495182,10.931859
112,0.49352545,-5.9895334,-9.815197,-36.563953,5.3235574
113,0.5037803,3.0556896,-3.4217703,-11.286125,-17.761877
114,0.53528845,-9.198845,-10.436383,-24.994741,-2.633709
115,0.5045395,-1.8413504,-2.0730872,-3.6158693,-11.9361
116,0.5514143,-6.573242,-5.071775,-10.152679,-0.24998358
117,0.516274,-8.926047,-9.213842,-20.327839,14.721379
118,0.519121,-13.433573,-9.5205,-21.116955,16.53085
119,0.52823305,3.4321113,-12.580918,-13.004999,-22.962685
120,0.5484625,-2.8879578,-7.7241693,-7.06476,-7.226298
121,0.5149307,4.2850523,10.798535,-1.5557593,-13.672385
122,0.5249436,9.619043,15.859158,22.267178,4.4248166
123,0.5231539,-10.386253,-9.572697,-20.179298,17.044071
124,0.53990024,-11.030305,-10.103448,-19.205116,7.921895
125,0.5313788,-13.244405,-4.790659,-12.638059,2.2020833
126,0.5036333,-12.023292,-6.354026,-30.044098,14.453017
127,0.51201004,-10.588061,-11.156538,-23.403278,18.835632
128,0.53736496,22.55696,4.8654666,-3.2644207,-31.477365
129,0.51039934,-0.71714514,9.8683815,25.684155,11.723142
130,0.5138023,4.837175,31.592016,15.821199,5.315596
131,0.49094117,-10.667671,-2.1409087,-7.6424003,5.6260467
132,0.523794,-11.150657,0.13699082,-7.6007004,5.641845
133,0.5093096,-10.65471,-4.0621576,-8.394243,1.8832103
134,0.5507614,-10.877131,-4.7934175,-8.648674,2.2279525
135,0.5432291,-7.0283437,14.214458,6.8130465,11.976928
136,0.49199113,-8.395117,2.52858,-6.507922,1.5518017
137,0.54160905,-5.409633,-10.634319,-15.423243,8.160949
138,0.5086439,-3.6875951,-8.978972,-22.666595,19.946592
139,0.51396465,-12.173675,-1.3657677,-8.839513,2.759557
140,0.5408755,-7.0346518,-10.741777,-15.614392,8.109372
141,0.51827675,-4.7685905,-12.573402,-22.406254,11.95287
