material_id,es_source_calc_id,formula_pretty,predicted_zT,tSNE_1,tSNE_2,cluster,cluster_sorted,nsites,nelements,volume,density,density_atomic,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,equilibrium_reaction_energy_per_atom,band_gap,cbm,vbm,efermi,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,k_voigt,k_reuss,k_vrh,g_voigt,g_reuss,g_vrh,universal_anisotropy,homogeneous_poisson,e_total,e_ionic,e_electronic,n
mp-9697,mp-1000271,Cs6GaSb3,0.59015477,38.434418,-20.880625,1,9,20,3,909.0665886610800,4.5024372722065700,45.45332943305400,-2.4805309335,-2.5381309335,-0.4593795360086210,0.0,-0.0466812877797608,0.4411,2.9552,2.5141,2.52816496,0.0,0.0,0.0,0,0,,,,,,,,,14.912079820000000,7.150148663333330,7.761931156666670,2.7860242562954600
mp-574138,mp-1000279,Cs2Te3As,0.66933084,38.570736,-14.1703415,1,9,24,3,1064.1752489531600,4.516000497837920,44.340635373048300,-3.266522284166670,-3.477522284166670,-0.8308821459770110,0.0,-0.0009715624999997,0.8325,3.0705,2.238,2.28120367,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-568011,mp-1000281,K3P5RuSe10,0.304581,-1.6112039,1.634972,2,5,38,4,1069.8825977998000,3.6096125077374800,28.15480520525790,-4.453607690263160,-4.702028742894740,-0.7740694433739040,0.0,-0.0165059671198832,0.9415,3.0278,2.0863,2.1161202,0.0014852,1.38818969768673E-06,0.0007426,0,0,,,,,,,,,,,,
mp-864652,mp-1002945,Nd3MnAlS7,0.18541606,-20.669058,-10.1579,6,2,24,4,529.598655612228,4.63485086379559,22.0666106505095,-6.305538304583330,-6.5989549712500000,-1.918356430608840,0.0,-0.0088715147083338,0.4430000000000000,5.1678,4.7248,4.7863621,10.0022909,0.0188865488875479,5.00114545,2,1,,,,,,,,,,,,
mp-865713,mp-1003360,Li2TlBi,0.7718798,10.034776,34.58063,3,10,4,3,91.51227000122730,7.752601655246330,22.87806750030680,-2.8926603375,-2.8926603375,-0.3874158350000000,0.0,-0.0100462970833334,0.2293000000000000,4.3377,4.1084,4.23590303,0.0,0.0,0.0,0,0,,,,,,,,,178.00406360333400,82.56646353333350,95.43760007000010,9.76921696299146
mp-1009082,mp-1009099,MgSnAs2,0.7047325,2.399825,28.073982,3,10,8,3,221.55629888669600,4.389877286430480,27.694537360837100,-4.04382228375,-4.04382228375,-0.3118001050000000,0.0,-0.0076319163281244,0.1864000000000000,3.3017,3.1153,3.16189465,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1009084,mp-1009102,BeSnAs2,0.5037803,-4.6841774,18.92294,7,7,8,3,178.11038475274600,5.175533824000080,22.26379809409320,-4.442035605,-4.442035605,-0.1752302225000010,0.0,-0.1356333978125000,0.8035999999999990,5.3645,4.5609,4.66131168,0.0,0.0,0.0,0,0,,,,,,,,,15.351136773333300,1.9228827833333300,13.42825399,3.6644582123419000
mp-984696,mp-1011306,Hf(TlTe)4,0.29846463,39.231945,-11.8157625,1,9,27,3,914.8209169873220,8.203161497455950,33.882256184715600,-4.0397884444444400,-4.2273440000000000,-0.6739012011111100,0.0,-0.0119603469697002,0.5050000000000000,5.1539,4.6489,4.71572062,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-975924,mp-1012824,Ge3Ir2Se3,0.3980346,2.4275935,-3.3487177,9,6,32,3,639.09399973782,8.7222276759956,19.971687491806900,-5.7253884225,-5.9023884225,-0.6481776277539060,0.0,-0.1558139802864580,0.5894000000000000,5.363,4.7736,4.8106542,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-18300,mp-1045105,Ca3AlSb3,0.41410828,-7.830014,-4.6684675,8,4,28,3,837.0142670370610,4.066926439932850,29.893366679895000,-3.9991485342857100,-4.081434248571430,-0.917237221428572,0.0,-0.0067573155102023,0.2534,4.8902,4.6368,4.72748469,0.0,0.0,0.0,0,0,38.28073459793460,37.44843119160010,37.86458289476740,23.010909190712700,22.767294248406100,22.889101719559400,0.0757263958116487,0.2484398041384420,21.232871603333300,8.710749493333330,12.522122110000000,3.538661061757680
mp-6408,mp-1048725,ZnCu2GeS4,0.3566076,-12.957159,13.366179,0,3,8,4,147.001823583286,4.443875003832140,18.37522794791080,-4.27593672375,-4.52743672375,-0.6990636896875000,0.0,-0.0046451905357143,0.3694000000000000,4.6444,4.275,4.37297574,0.0,0.0,0.0,0,0,73.11928419519600,73.11881360880450,73.11904890200030,36.38821610184100,31.32361446202160,33.85591528193130,0.8084383054160880,0.2994421278104630,12.660993703333300,2.6945651933333300,9.96642851,3.156965078995970
mp-862947,mp-1050842,Ba2BiAu,0.59151864,5.1619573,28.61038,3,10,4,3,147.75546537595000,7.648884560139380,36.938866343987600,-3.61585141,-3.61585141,-0.8777711575000000,0.0,-0.0232821193750001,0.4228000000000000,3.5056,3.0828,3.16433616,0.0,0.0,0.0,0,0,,,,,,,,,37.158733573333400,14.939100633333300,22.21963294000010,4.7137705650572400
mp-865145,mp-1052180,NaTl2Bi,0.7245219,9.689986,34.118946,3,10,4,3,121.12075316565400,8.784361135381540,30.280188291413500,-2.654666495,-2.654666495,-0.1825913158045980,0.0,-0.0090661056249996,0.2027000000000000,4.7971,4.5944,4.66830062,0.0,0.0,0.0,0,0,27.32726366593090,27.327263665930900,27.32726366593090,8.556119413870460,4.572386999329320,6.564253206599890,4.356294004778550,0.3887993258380780,,,,
mp-866639,mp-1054611,KSr2Cd2Sb3,0.57350373,36.806534,-16.566248,1,9,32,4,1054.4170111475700,5.067462041203640,32.950531598361500,-3.028098318125,-3.100098318125,-0.759827181416667,0.0,-0.0573368030263168,0.1843000000000000,3.502,3.3177,3.37300427,0.0016034,1.52065073215667E-06,0.00040085,0,0,,,,,,,,,,,,
mp-867193,mp-1054822,Sr2BiAu,0.58593553,6.803461,27.635902,3,10,4,3,127.08271100127300,7.594138175205240,31.770677750318300,-3.4868138975,-3.4868138975,-0.8634743883333330,0.0,-0.0251096167916684,0.3936000000000000,4.0277,3.6341,3.70494695,0.0,0.0,0.0,0,0,,,,,,,,,40.27842296666660,13.044127986666700,27.234294980000000,5.218648769557110
mp-867799,mp-1055334,Ca2BiAu,0.56438726,2.3060086,24.00643,3,10,4,3,109.39602278856000,7.378631780561950,27.349005697140000,-3.6238382725,-3.6238382725,-0.8424455500000000,0.0,-0.0255443678749975,0.0002000000000004,4.559,4.5588,4.55891106,0.0,0.0,0.0,0,0,,,,,,,,,61.10289360666660,15.852944336666700,45.24994926999990,6.726808252804590
mp-961713,mp-1055804,ZrSnPt,0.1925623,-24.715113,8.984298,0,3,3,3,64.95274360568590,10.35442345221160,21.65091453522860,-7.227352946666670,-7.227352946666670,-1.017884345,0.0,-0.2578995045833330,0.9628000000000000,7.2012,6.2384,6.32373867,0.0,0.0,0.0,0,0,,,,,,,,,21.537504539832900,4.060366643166220,17.477137896666600,4.180566695636690
mp-867965,mp-1055894,Sm3MnAlS7,0.16510803,-19.706566,-10.496954,6,2,24,4,517.9504577166000,4.856769246958520,21.58126907152500,-6.2912091837500000,-6.584625850416670,-1.916417634150500,0.0,-0.0066774674583349,0.4784000000000000,5.1231,4.6447,4.75643103,10.0019403,0.0193106119533011,5.00097015,2,1,,,,,,,,,,,,
mp-21276,mp-1056889,PbS,0.5278559,-2.0226326,22.257195,7,7,8,2,213.4355962686330,7.445972212994700,26.679449533579100,-4.457572695,-4.709072695,-0.7845242265625000,0.0,-0.31760068125,0.4666999999999990,5.8134,5.3467,5.39026956,0.0,0.0,0.0,0,0,51.9569838813854,51.9569838813854,51.9569838813854,32.47373633652930,26.242464057247700,29.358100196888500,1.1872498454581400,0.2622557052598670,323.756270650648,307.3609791078260,16.39529154282220,4.049109969218190
mp-19717,mp-1059878,TePb,0.78691846,9.522316,35.480125,3,10,2,2,69.98911846195520,7.94335593467838,34.99455923097760,-3.833719665,-4.044719665,-0.616743183333333,0.0,-0.616743183333333,0.8063000000000000,5.8593,5.053,5.11774509,0.0,0.0,0.0,0,0,40.04674754064780,40.046747540647800,40.046747540647800,28.83462084007690,19.629171993169200,24.23189641662310,2.3448388067797900,0.2482350482095100,379.8380929833340,353.619966863334,26.218126120000200,5.120363865976730
mp-2691,mp-1059955,CdSe,0.6052019,4.701309,26.848854,3,10,2,2,57.88422347057730,5.489907312582960,28.94211173528860,-2.829013345,-3.0650133450000000,-0.8556127261718740,0.0,-0.3698685906250000,0.5096,0.9678,0.4582,0.4845965,0.0,0.0,0.0,0,0,44.83677183275030,44.83677183275030,44.83677183275030,16.721179730779400,13.87078696835700,15.295983349568200,1.0274805492020400,0.3468423877979930,12.934648536539400,3.978558096538080,8.956090440001300,2.992672792004050
mp-406,mp-1060236,CdTe,0.41417968,22.088678,-5.3185034,5,8,2,2,70.71162283069630,5.636239502916920,35.355811415348200,-2.49140647,-2.7024064700000000,-0.6693086433333330,0.0,-0.6693086433333330,0.5846000000000000,2.3368,1.7522,1.77816521,0.0,0.0,0.0,0,0,35.30863798788650,35.30863798788640,35.30863798788640,14.549712435066000,12.545389254971400,13.54755084501870,0.7988286131896270,0.3299092915730690,12.820171336666700,3.5108798066666700,9.309291530000050,3.051113162437610
mp-2201,mp-1061143,PbSe,0.70640284,7.704566,34.86307,3,10,2,2,59.05444982815670,8.046470006595400,29.527224914078400,-4.16491995,-4.40091995,-0.7966406761718750,0.0,-0.3207552650000000,0.4257000000000000,4.9086,4.4829,4.55845249,0.0,0.0,0.0,0,0,47.1361189893195,47.136118989319500,47.1361189893195,31.304000952911600,23.450730672464400,27.377365812688000,1.6744191023583800,0.2566971421368300,356.27721237333300,336.5628971433330,19.7143152299998,4.440080543188360
mp-1018139,mp-1063105,HoNiBi,0.365542,-19.354647,13.246096,0,3,3,3,65.98018984860510,10.887450358667000,21.993396616201700,-5.417714986666670,-5.417714986666670,-0.6833700933333330,0.0,-0.0918828346354168,0.1941000000000010,6.1321,5.938,6.09030628,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1008858,mp-1063106,NdBiPd,0.22442728,-22.160288,11.600868,0,3,3,3,79.55975727979370,9.593470216124350,26.519919093264600,-5.55877303,-5.55877303,-0.9626002391666660,0.0,-0.1579437954166670,0.1051000000000000,5.1506,5.0455,5.10944494,0.0,0.0,0.0,0,0,,,,,,,,,27.751030276666700,1.7602479366666700,25.990782340000000,5.098115567540620
mp-924130,mp-1063307,TiNiSn,0.33249852,-22.192417,9.468605,0,3,3,3,51.52463255869070,7.260028479048590,17.174877519563600,-6.4244892,-6.4244892,-0.529422349444444,0.0,-0.1437532641666620,0.4527000000000000,8.0417,7.589,7.66299415,0.0,0.0,0.0,0,0,122.18962344033800,122.18962344033800,122.18962344033800,67.66973734581720,67.56573465985280,67.61773600283500,0.0076964075420757,0.2663985887012810,31.27618586449890,7.004348000196580,24.271837864302300,4.926645701113720
mp-985831,mp-1063449,HfSe2,0.0949008,-24.09905,10.837464,0,3,3,2,78.74332002833820,7.094213797359180,26.247773342779400,-6.995010503333330,-7.30967717,-1.6600065082291700,0.0,-0.1860318919444450,0.5342000000000000,2.9672,2.433,2.55171849,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-19963,mp-1064621,TiFe2Sn,0.27291283,-16.289719,-7.6123915,6,2,4,3,53.81019084127090,8.587095069196170,13.45254771031770,-7.480849065,-7.480849065,-0.2695724920833330,0.0,-0.0570335637500001,0.0487000000000001,8.8443,8.7956,8.82910951,4.85E-05,9.01316260763042E-07,4.85E-05,0,0,181.40110193904100,181.401101939041,181.40110193904100,105.79968693804900,105.7430990865270,105.77139301228800,0.0026757231446312,0.2559026685128370,,,,
mp-27438,mp-1064994,TlBiTe2,0.4904001,24.535711,4.3745737,5,8,4,3,142.96338774897600,7.765457715019710,35.74084693724410,-3.4469165525,-3.6579165525,-0.5354805366666660,0.0,-0.0438372763888876,0.4684000000000000,4.9196,4.4512,4.49184784,0.0,0.0,0.0,0,0,29.080226037279700,28.37115313495510,28.7256895861174,19.87871872854840,14.21801237092650,17.04836554973750,2.0156740725259300,0.252265044986087,94.75659862333330,70.69787509666660,24.058723526666700,4.904969268677090
mp-554310,mp-1065225,TlBiS2,0.511487,0.3630242,22.793596,7,7,4,3,109.0507311577950,7.270899832464820,27.262682789448900,-4.04494928,-4.29644928,-0.6774412773958330,0.0,-0.0270690382812501,0.4949000000000000,4.9809,4.486,4.49263668,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-4573,mp-1067968,TlSbTe2,0.63212323,23.878506,-6.38006,5,8,4,3,136.57173967620600,7.068396895615930,34.14293491905160,-3.42530714,-3.63630714,-0.4417430966666660,0.0,-0.0312678358333324,0.1268000000000000,5.4229,5.2961,5.30038081,0.0,0.0,0.0,0,0,30.63374686609860,30.037587048529600,30.335666957314100,21.18816481301350,15.150906396877300,18.169535604945400,2.0122224540154100,0.2503648284978550,138.5269578801310,103.86885055346500,34.65810732666670,5.887113666871630
mp-1201,mp-1068819,Sb2Te3,0.84153414,8.881138,31.895432,3,10,5,2,169.92445719025900,6.120536415946440,33.98489143805180,-3.667583878,-3.920783878,-0.3831998460000000,0.0,-0.0290308971724138,0.1314000000000000,6.1104,5.979,6.00628528,0.0,0.0,0.0,0,0,23.244227375118000,13.426826078330700,18.335526726724400,15.942490265268500,10.549024000849800,13.245757133059200,3.2875597530234500,0.2088944279167310,127.48275872975900,83.26506346976030,44.2176952599991,6.649638731540170
mp-541837,mp-1069013,Bi2Se3,0.2897168,-2.0080144,24.844355,7,7,5,2,151.77783048479500,7.164344933185310,30.35556609695890,-4.0397823300000000,-4.32298233,-0.6892397914062500,0.0,-0.0746360181428578,0.3769,4.0385,3.6616,3.68568557,0.0,0.0,0.0,0,0,19.898322298263500,5.105222293653980,12.501772295958700,12.889773084241300,3.959232805450070,8.424502944845700,14.175760393573300,0.2248681910076710,58.25106072057850,40.914922143758400,17.336138576820100,4.163668884147740
mp-1069706,mp-1069720,K2PdSe2,0.6753986,1.5570178,26.2579,3,10,5,3,135.74832023191200,4.190073255187330,27.149664046382300,-3.777555664,-3.966355664000000,-1.0878551321375000,0.0,-0.0361635440000003,0.8458000000000000,2.204,1.3582,1.42324451,0.0,0.0,0.0,0,0,,,,,,,,,11.424931086666700,4.770178853333330,6.654752233333330,2.5796806456097100
mp-1069695,mp-1069730,Sr(MgBi)2,0.8509952,9.449131,34.774574,3,10,5,3,161.26250073930300,5.706568294125560,32.25250014786070,-3.108692744,-3.108692744,-0.5944863813333330,0.0,-0.1379307859192600,0.3824000000000000,3.4642,3.0818,3.13872413,0.0,0.0,0.0,0,0,,,,,,,,,19.964996562857900,6.498720175854380,13.466276387003600,3.6696425421290800
mp-1069771,mp-1069795,Rb2PdSe2,0.6851335,4.036651,28.054983,3,10,5,3,148.2176772272140,4.8765582625460600,29.64353544544280,-3.704047088,-3.892847088,-1.0662925059375,0.0,-0.0251675573333347,0.889,2.3891,1.5001,1.54803756,0.0,0.0,0.0,0,0,,,,,,,,,11.089183330000000,4.371254276666670,6.717929053333330,2.591896806073370
mp-1070356,mp-1070389,Rb2Te2Pd,0.8324486,9.976942,35.05296,3,10,5,3,178.43258673765900,4.9560979589271400,35.68651734753180,-3.4866699760000000,-3.655469976000000,-0.9699576276666670,0.0,-0.0567563740000003,0.5711000000000000,2.9578,2.3867,2.47596342,0.0,0.0,0.0,0,0,,,,,,,,,11.84605713,4.317640216666670,7.528416913333330,2.7437960772137100
mp-1070498,mp-1070521,Rb2Te2Pt,0.5661498,9.098383,32.62035,3,10,5,3,177.3772624634500,5.8156237186837200,35.47545249268990,-3.665256334,-3.834056334000000,-0.9702936836666670,0.0,-0.0651704740000003,0.9276,3.5594,2.6318,2.66437221,0.0,0.0,0.0,0,0,,,,,,,,,11.088198447038600,4.355691558094890,6.732506888943670,2.594707476565260
mp-2695,mp-1071031,Sb2Os,0.27343404,-19.291674,3.1518924,0,3,6,2,130.07604254222500,11.074427020701200,21.679340423704100,-6.511265828333330,-6.511265828333330,-0.0161425250000005,0.0,-0.0161425250000002,0.3447000000000010,8.5721,8.2274,8.27410107,0.0,0.0,0.0,0,0,131.93695505887300,126.88126954240000,129.4091123006360,91.50679578228290,82.797132225498,87.15196400389050,0.5658098823323250,0.2250028645404970,35.55359212,13.658704356666700,21.894887763333300,4.6791973417813200
mp-19880,mp-1071936,FeTe2,0.4634484,14.928838,-3.8687286,9,6,6,2,126.8395426867010,8.144185370431030,21.13992378111690,-5.099539408333330,-5.380872741666670,-0.4619950761111110,0.0,-0.4619950761111110,0.077399999999999,8.5865,8.5091,8.54005078,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-20928,mp-1072453,Sb2Ru,0.2138682,-19.72806,2.8028631,0,3,6,2,129.0524346923500,8.86779328609775,21.50873911539160,-6.097939003333330,-6.225939003333330,-0.3818039966666680,0.0,-0.3818039966666670,0.0034999999999989,8.2792,8.2757,8.27765618,0.0,0.0,0.0,0,0,117.23095324711300,113.9661825955650,115.59856792133900,81.80066744564090,72.56031405240000,77.18049074902040,0.6653828760667150,0.2269404800981800,,,,
mp-1072589,mp-1072656,Cu2GeS3,0.37843475,-18.00341,13.856148,0,3,6,3,109.6144635934280,4.48296993163593,18.2690772655713,-4.525145993333330,-4.776645993333330,-0.5715141940625010,0.0,-0.0869146187500016,0.0257999999999993,5.1914,5.1656,5.18730518,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1969,mp-1072854,NbSb2,0.18629241,-19.893745,2.653872,0,3,6,2,137.9898195796500,8.096961771913240,22.998303263275000,-6.390770785,-6.518770785,-0.3990016116666660,0.0,-0.1634666830000000,0.0047000000000005,7.9202,7.9155,7.91779994,0.0,0.0,0.0,0,0,97.82066265662550,96.124640571713,96.97265161416920,71.83661551238100,66.7328739929185,69.28474475264980,0.400044836728183,0.2114760182370050,,,,
mp-1185557,mp-1185557,Mg149Bi,0.45146763,20.789137,-7.139255,5,8,150,2,3463.8001197963100,1.8362985156230600,23.09200079864200,-1.642998832,-1.642998832,-0.0277840547999998,0.0,-0.0241740883000001,0.2863000000000000,3.5463,3.26,3.53148934,0.0345469,9.9736990603348E-06,0.0345469,0,0,,,,,,,,,,,,
mp-1185578,mp-1185578,Mg149S,0.19685887,20.265831,-7.2680354,5,8,150,2,3416.8127993685300,1.7755716925243900,22.778751995790200,-1.645333998,-1.6486873313333300,-0.0314994825541665,0.0,-0.0091321054666662,0.1533000000000000,3.4887,3.3354,3.41898193,0.0001878,5.49635028394614E-08,0.0001878,0,0,,,,,,,,,,,,
mp-1185628,mp-1185628,Mg149Sb,0.42035797,20.752493,-7.500793,5,8,150,2,3458.0939078239000,1.7974463107347700,23.053959385492700,-1.6457724633333300,-1.6470524633333300,-0.0299142720666666,0.0,-0.0224768500958334,0.2663000000000000,3.5611,3.2948,3.55916007,0.0339127,9.80676086420698E-06,0.0339127,0,0,,,,,,,,,,,,
mp-1185632,mp-1185632,Mg149Se,0.26926774,20.26773,-7.227869,5,8,150,2,3416.492787888100,1.798530670553620,22.77661858592060,-1.6426912888,-1.645837955466670,-0.032920362615625,0.0,-0.0130618066666663,0.1716000000000000,3.5316,3.36,3.45330274,1E-07,2.92697822616552E-11,1E-07,0,0,,,,,,,,,,,,
mp-1185637,mp-1185637,Mg149Sn,0.12024298,20.60734,-7.224734,5,8,150,2,3418.3601845281400,1.8168575449566400,22.78906789685430,-1.6467965507333300,-1.6467965507333300,-0.0304545553666667,0.0,-0.0267100469333332,0.4156000000000000,3.7921,3.3765,3.5870008,1.39E-05,4.06627717667461E-09,1.39E-05,0,0,,,,,,,,,,,,
mp-1185638,mp-1185638,Mg149Te,0.51039934,20.770393,-7.5217614,5,8,150,2,3411.6489214934500,1.824758592749990,22.74432614328970,-1.6385520169333300,-1.6413653502666700,-0.0307984613111112,0.0,-0.0163099121999998,0.1577000000000000,3.7014,3.5437,3.62254491,0.0002741,8.03423817360471E-08,0.0002741,0,0,,,,,,,,,,,,
mp-1199482,mp-1199482,K2Gd2Sb2Se9,0.2925769,-12.999394,2.6877277,0,3,60,4,1747.8917918181500,5.118184116149750,29.13152986363590,-5.713621729500000,-5.996821729500000,-1.3238718526395800,0.0,-0.0315053154000013,0.9220000000000000,3.4344,2.5124,2.63032322,56.0000389,0.0320386188447906,14.000009725,8,2,,,,,,,,,,,,
mp-1203372,mp-1203372,Sc5(CoSn3)6,0.25093135,-6.3187137,-12.548299,8,4,116,3,2446.4390050438300,7.371738488291910,21.089991422791600,-5.366894237586210,-5.366894237586210,-0.3157030070689660,0.0,-0.0283829150574721,0.0193999999999991,8.3379,8.3185,8.32868902,2.5002913,0.0010220125230366,0.625072825,0,0,,,,,,,,,,,,
mp-1212265,mp-1212265,K4Zr3Te17,0.49609175,31.493347,-8.264782,5,8,96,3,3468.715619494440,4.977267533604200,36.13245436973370,-4.159580419895830,-4.4584970865625,-0.9784596755347220,0.0,-0.0161747791458317,0.8564000000000000,4.572,3.7156,3.8085412,9.98E-05,2.87714563393772E-08,2.495E-05,0,0,,,,,,,,,,,,
mp-1212599,mp-1212599,K2BaNb2S11,0.22486359,-17.757828,-9.797758,6,2,128,4,3400.06816347644,2.9461332686286000,26.563032527159700,-5.320377984296880,-5.666190484296880,-1.3009822686953100,0.0,-0.0041719782173252,0.9736000000000000,3.2003,2.2267,2.48751173,3E-07,8.82335252047598E-11,3.75E-08,0,0,,,,,,,,,,,,
mp-1215155,mp-1215155,Ba21(Cd2Bi9)2,0.53596157,29.289518,-3.0476408,5,8,172,3,7131.810149222150,6.608020756745660,41.464012495477600,-3.5082795855232600,-3.5082795855232600,-0.8776089548255810,0.0,-0.0363949164293306,0.3149000000000000,3.2781,2.9632,3.12163433,0.0013014,1.82478216998239E-07,0.00032535,0,0,,,,,,,,,,,,
mp-1225850,mp-1225850,K30Ga9Sb19,0.42556235,6.515178,-8.181833,9,6,116,3,4663.52760136815,2.9296642404026400,40.20282414972540,-2.8373632429310300,-2.900259794655170,-0.5034346882327590,0.0,-0.0377488683786477,0.3096000000000000,2.1492,1.8396,1.99439967,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1228096,mp-1228096,K4Cu4Sn7,0.53818953,14.813594,-5.9039707,9,6,180,3,5634.706449763400,4.390583922002350,31.303924720907800,-3.4634655052777800,-3.4634655052777800,-0.203103808411111,0.0,-0.0250370674111106,0.7216,4.2332,3.5116,3.97792662,0.00047,8.3411621206946E-08,3.91666666666667E-05,0,0,,,,,,,,,,,,
mp-1229248,mp-1229248,Ca65Ga24Sn19,0.46066785,15.811948,-2.894126,9,6,108,3,3218.401609374130,3.3711815523968900,29.800014901612300,-3.1478003613888900,-3.1478003613888900,-0.5624284911574070,0.0,-0.0067552729282409,0.1431,3.6679,3.5248,3.58918367,0.004184,1.3000242069894E-06,0.004184,0,0,,,,,,,,,,,,
mp-1195424,mp-1324675,Ba5(In2Sb3)2,0.4338507,0.46408623,3.3654194,2,5,60,3,2306.3385426203900,5.404144626825620,38.438975710339900,-3.7525020505,-3.8293020505,-0.804260913166667,0.0,-0.0093109591666662,0.4508000000000000,4.4749,4.0241,4.24512608,0.133798,5.80131656855471E-05,0.0334495,0,0,,,,,,,,,,,,
mp-1209912,mp-1325332,Pd3Se2S,0.46525213,-2.971649,10.861014,2,5,48,3,919.4077911492950,7.357964334095180,19.15432898227700,-4.780562360208330,-5.021729026875,-0.5770759848437500,0.0,-0.0017361741666643,0.3222,3.9827,3.6605,3.71162148,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1216515,mp-1326139,VCu13Sn(AsS8)2,0.6160812,-9.080187,-2.5628371,8,4,66,5,1225.764823844420,4.4938871501501500,18.572194300673000,-4.620923800454550,-4.864802588333330,-0.5652692757575760,0.0,-0.0002677606565635,0.0564,4.8661,4.8097,4.85978477,0.0016969,1.38436017006749E-06,0.00084845,0,0,,,,,,,,,,,,
mp-1228324,mp-1326678,Ba3(NaSb2)2,0.6613885,37.267193,-19.339035,1,9,36,3,1328.0639678264400,4.726309425607400,36.890665772956700,-3.576377049444440,-3.6617103827777800,-0.8930458975670500,0.0,-0.016259735277778,0.7004000000000000,3.9465,3.2461,3.52767652,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1226739,mp-1327757,Cs3Tb7Te12,0.5419976,32.93617,-10.04105,1,9,44,3,1735.7076446466000,5.8212727079108200,39.44790101469540,-4.723510852954550,-4.953692671136360,-1.6424908285815000,0.0,-0.0820922001136379,0.8438000000000000,3.7873,2.9435,2.99214633,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-669351,mp-1330740,Rb3Ce(PSe4)2,0.22300756,-12.852008,-1.3390408,6,2,56,4,1825.755759125550,3.9659884332016900,32.60278141295620,-4.288315803035710,-4.55803008875,-1.15313093110119,0.0,-0.0195424071071439,0.2138,2.8028,2.589,2.59888275,0.2977936,0.0001631070303415,0.0744484,4,1,,,,,,,,,,,,
mp-1096812,mp-1330785,Ag2SnSe3,0.8344395,36.77167,-22.23668,1,9,48,3,1385.3862293637800,5.478384507492140,28.862213111745500,-3.60086408125,-3.83686408125,-0.4764610321440980,0.0,-0.0189376460416652,0.0586000000000002,2.2425,2.1839,2.21725969,0.0106126,7.66039085351214E-06,0.001326575,0,0,,,,,,,,,,,,
mp-1212015,mp-1331317,K9Ce(PS4)4,0.2856671,-5.8773527,-10.692588,8,4,60,4,1628.3286959296600,2.3025350077307400,27.13881159882770,-4.4811216326666700,-4.749388299333330,-1.290618713511110,0.0,-0.0025913627500013,0.3421000000000000,3.372,3.0299,3.20175215,2.0000009,0.0012282537948261,1.00000045,2,1,,,,,,,,,,,,
mp-570241,mp-1332929,K6PdSe20,0.47695458,-3.786888,9.206368,2,5,108,3,3553.7216899634300,3.5890074318126900,32.90483046262430,-3.5215268541666700,-3.871156483796300,-0.8429896302731480,0.0,-0.0039040325925929,0.9558,1.8722,0.9164,1.01016937,8.03E-05,2.2596029460266E-08,2.0075E-05,0,0,,,,,,,,,,,,
mp-28703,mp-1333302,RbAg5S3,0.46456563,12.433514,-6.033323,9,6,54,3,1270.1531735632000,5.655640604550200,23.521355065985100,-3.370258929259260,-3.537925595925930,-0.4765185192824070,0.0,-0.0449695803703695,0.7669000000000000,2.3121,1.5452,1.55649609,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1224111,mp-1334421,K4Zn2Sn21,0.4799562,24.05391,-1.7156667,5,8,54,3,1798.240936432250,5.13446198332256,33.30075808207870,-3.5270814718518500,-3.5270814718518500,-0.1507076954444440,0.0,-0.0305226732046186,0.4208000000000000,4.7382,4.3174,4.34639824,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-505639,mp-1335050,Rb3Ti3Te11,0.38193503,31.040518,-7.611992,5,8,68,3,2548.9555812967400,4.699894480496230,37.48464090142260,-4.321294544705880,-4.594353368235290,-0.9940920097549010,0.0,-0.0372340690073516,0.0809000000000002,3.7324,3.6515,3.69054547,4.1675049,0.0016349852977351,1.041876225,12,3,,,,,,,,,,,,
mp-1201920,mp-1335268,CsSe4,0.47519147,-1.9578032,9.18055,2,5,80,2,2903.8465257693000,4.105778165485440,36.29808157211630,-3.416148770375,-3.7937487703750000,-0.8179391138362060,0.0,-0.1566222408281240,0.9736,2.1938,1.2202,1.28097085,0.0,0.0,0.0,0,0,,,,,,,,,,,,
mp-1211291,mp-1336418,Na20Zn7Sn12,0.50039786,24.768429,-1.680197,5,8,78,3,2110.4694239564900,3.685700125371830,27.057300307134500,-2.3166964493589700,-2.3166964493589700,-0.178656105795756,0.0,-0.0013692466840278,0.0228000000000001,3.0005,2.9777,2.97861368,0.0001541,7.3016930854705E-08,7.705E-05,0,0,,,,,,,,,,,,
