Point Index,Nearest Distance,Nearest Point Index,Target Difference
235,0.07533197057531371,236,0.0001258199999999987
236,0.07533197057531371,235,-0.0001258199999999987
237,0.5543152574023185,569,0.037209259999999966
238,0.6213424764169935,739,-0.057670200000000005
239,0.4299438007975585,689,-0.031109659999999983
240,1.0163351588007565,243,-0.05495055999999998
241,0.5548429161523916,576,0.10289953000000002
242,0.29678154181183325,621,0.07254376000000001
243,0.3079530722401706,686,-0.02418098000000002
244,0.23270446919477428,295,0.034861030000000015
245,0.2107350327622111,248,0.004517569999999971
246,0.797857420267556,926,-0.21963666999999998
247,0.4889652197089275,580,0.03414359
248,0.2107350327622111,245,-0.004517569999999971
249,0.3049422717782001,581,0.06698829
250,0.2581171316956892,471,-0.17592653999999996
251,0.2550370014350863,253,-0.005661260000000001
252,0.650198077316446,1047,-0.11499886999999998
253,0.2550370014350863,251,0.005661260000000001
254,0.7592713998141176,331,-0.06161481000000002
255,0.4845435500850259,572,0.08831522999999997
256,0.18845537140660082,673,-0.09553790000000001
257,0.7998741664942587,258,-0.007517280000000015
258,0.5592173257975952,651,0.06902923
259,0.9549326868316373,632,0.08149189000000001
260,1.1165342135415333,762,-0.052443079999999975
261,0.3723593454728902,225,0.029008750000000028
262,0.9537396526977363,567,0.05833172999999997
263,1.5544365673786755,229,0.05959973000000002
264,1.6196209453653796,963,-0.17013440000000002
265,0.5546289643085712,714,-0.040422840000000015
266,1.166686246620482,653,0.14130774999999995
267,1.3033365961657803,1039,-0.03675792
268,0.8096781514726702,463,-0.15733609999999998
269,0.5987962536364089,274,0.01434346999999997
270,0.29300510773704985,607,0.11124866
271,1.4872853100725638,193,-0.15061186000000004
272,1.4180028030952552,706,-0.06999487000000004
273,0.547905236389368,316,-0.030409870000000006
274,0.5987962536364089,269,-0.01434346999999997
275,1.1573482048380084,601,0.06276312
276,0.46844699069585377,60,-0.36216899999999996
277,1.0902937064410674,320,-0.05169080000000004
278,0.3782922350941926,287,-0.0002825899999999715
279,0.4384873299800113,614,0.11738072
280,1.6638603502680893,981,0.012425269999999988
281,1.263315862234382,317,-0.02563816999999996
282,0.25798434965573,300,-0.03303083000000001
283,0.4198164213379473,284,-0.018165920000000002
284,0.4198164213379473,283,0.018165920000000002
285,0.5938623612326684,1081,0.19684072
286,0.4160353617049878,282,0.020577250000000047
287,0.3782922350941926,278,0.0002825899999999715
288,0.12022478474091744,294,0.04484735000000001
289,0.32727584447373836,722,-0.03126427999999998
290,1.1524456232642826,976,-0.02192023999999998
291,0.6710941984766368,745,-0.030847919999999973
292,1.2643477408460426,148,-0.12567625999999998
293,3.202344494411086,996,-0.006529479999999976
294,0.12022478474091744,288,-0.04484735000000001
295,0.23270446919477428,244,-0.034861030000000015
296,0.17283270873882617,752,-0.052781579999999995
297,0.1893319135513075,757,-0.10534532000000002
298,0.07202728015057909,630,0.061734710000000026
299,0.9342641614367071,954,-0.08620906
300,0.25798434965573,282,0.03303083000000001
301,1.486720672432078,298,0.04605081
302,1.143848490365594,696,-0.08319849000000001
303,1.0154251252874344,768,-0.025014099999999984
304,0.6116590183271711,651,0.08228904999999997
305,0.7992557779641005,304,-0.0029279500000000125
306,0.5016465484925053,759,-0.08859004999999998
307,0.2304034101593142,638,0.015182909999999994
308,0.068591953828419,523,-0.25160646
309,1.9855901608705657,529,-0.22265149999999995
310,1.0707890597024416,313,-0.007942579999999977
311,1.6609916559487143,782,0.14413700999999998
312,0.6401968956071243,611,0.06944697
313,1.0707890597024416,310,0.007942579999999977
314,1.7533294063245501,397,0.28208261
315,0.5428206104528099,608,0.09838820000000004
316,0.547905236389368,273,0.030409870000000006
317,0.16227706407561124,635,0.054756769999999955
318,0.9296060387309231,24,-0.3017425
319,0.8065743677113707,324,-0.028117630000000005
320,0.03792993055622394,989,0.014828850000000005
321,0.5266812625535511,742,-0.014532449999999975
322,0.44678788000683406,646,0.06330664000000003
323,0.8547862224034086,736,-0.06258407999999999
324,0.5693073734890478,774,-0.02188631999999996
325,0.8184558304404034,738,-0.10675887
326,0.281429599843371,1055,0.04017873999999999
327,0.5447074501161158,704,-0.09351766
328,0.32445271662447195,665,0.01813537999999998
329,0.19541155306685373,478,-0.2234234
330,0.11748386362024377,642,0.04480826999999998
331,0.7592713998141176,254,0.06161481000000002
332,0.45074561668938173,548,-0.13716888
333,0.5466205819395149,224,0.032528539999999995
334,0.07193317250232904,1016,0.0006970000000000032
335,0.6231587217282641,434,-0.06551913000000001
336,1.246773738485857,840,-0.11914686
337,0.32475912701570026,338,-0.0025702300000000067
338,0.32475912701570026,337,0.0025702300000000067
339,0.4904162715347045,348,0.03540016999999998
340,0.526127517791078,349,0.03923947999999999
341,0.7428165970608098,875,-0.05804888999999999
342,0.2144318813283134,387,0.005954109999999999
343,0.26560909886462114,232,-0.16930528999999997
344,0.3043237905541574,410,0.01647746
345,0.9199485013771145,395,-0.05142996999999999
346,1.7532355188867956,357,0.037407460000000003
347,0.09054879878275575,418,0.00950459
348,0.4904162715347045,339,-0.03540016999999998
349,0.526127517791078,340,-0.03923947999999999
350,0.4120908662412216,814,-0.04934184999999999
351,0.7031191288003747,352,-0.05545022000000001
352,0.6093024741784664,423,0.010887790000000008
353,0.5226796214125822,423,0.014875090000000007
354,0.1813941506942548,424,-0.0059795099999999934
355,0.4266640778610271,129,-0.39015636
356,0.6101957945725348,794,-0.010747850000000003
357,0.8229912165223874,1005,-0.012746809999999997
358,0.5283915913657197,799,-0.05175953999999999
359,0.5096310958615053,847,-0.06958128
360,0.4933295274600947,376,-0.00032654000000001404
361,0.7085006203815211,389,0.012009060000000016
362,0.31211773638510154,846,-0.06126550000000003
363,0.6257149996196382,627,-0.23207652999999998
364,0.6870352116922381,384,-0.03659045
365,0.8533990403674002,441,-0.024093900000000015
366,0.5796392551458208,367,-0.009191460000000012
367,0.5796392551458208,366,0.009191460000000012
368,0.6855197355795092,443,0.018813750000000004
369,0.4165126783373596,1015,-0.02434454000000001
370,0.8312872222716357,444,0.018087049999999993
371,0.42778369551912715,446,0.08146028999999999
372,0.7229597076605918,444,-0.028308360000000005
373,0.8580298711933052,1013,0.060741489999999995
374,0.6924293332925757,375,0.00726064999999998
375,0.6924293332925757,374,-0.00726064999999998
376,0.4933295274600947,360,0.00032654000000001404
377,0.6724333490657125,885,-0.11897579
378,0.6122885936264036,869,-0.19921524000000002
379,0.8274684087216202,273,-0.20817622000000002
380,0.8823959025993987,1062,-0.10038633
381,0.4582728252875175,815,-0.03419232
382,1.1509628976057389,800,-0.0638659
383,0.671159139443097,629,-0.15070374999999997
384,0.6870352116922381,364,0.03659045
385,0.929977815080015,393,-1.653000000001459e-05
386,0.8513071995261171,1010,-0.022081939999999994
387,0.2144318813283134,342,-0.005954109999999999
388,0.33320198646804294,788,-0.02485620999999999
389,0.7085006203815211,361,-0.012009060000000016
390,0.9229410013416297,824,-0.1201567
391,1.59928967893906,369,0.07387507
392,0.3042508634170171,438,0.008101689999999995
393,0.19844983048619613,394,-0.008699740000000011
394,0.19844983048619613,393,0.008699740000000011
395,0.9199485013771145,345,0.05142996999999999
396,1.026437751076021,348,0.03159240999999999
397,1.0048156004039346,978,-0.24286686999999998
398,1.7104360775673568,426,-0.06775722
399,0.37620684734465126,571,-0.17182989000000004
400,0.6971971985750445,878,-0.08006622999999999
401,0.5677376456154722,829,-0.046069079999999984
402,0.3013377412555549,887,-0.04225894999999999
403,0.8610288114076082,887,-0.03963800000000001
404,0.3498591443545524,405,-0.02024977
405,0.3498591443545524,404,0.02024977
406,0.012607466557562745,835,-0.06571713999999998
407,0.7045740778158107,880,-0.05745095
408,1.1531853659027922,1006,0.04617958999999999
409,0.48130737018162123,844,-0.027575790000000017
410,0.3043237905541574,344,-0.01647746
411,1.3260603281619596,851,-0.06909345
412,1.2643197677684241,336,0.05646682
413,0.7390744002693423,868,-0.10919385
414,0.6153708183761742,870,-0.03989171999999999
415,1.98884517003235,578,-0.11047035000000002
416,0.9227281104404482,1067,-0.0961131
417,0.7383656018403069,1003,0.022422490000000017
418,0.09054879878275575,347,-0.00950459
419,1.0154488488437026,578,-0.13109821000000002
420,0.5811412994788775,627,-0.18905435999999998
421,0.7343555285746536,855,-0.18016756
422,0.8967217632810142,430,-0.006357689999999999
423,0.5226796214125822,353,-0.014875090000000007
424,0.1813941506942548,354,0.0059795099999999934
425,0.1923028707534023,347,0.07702959000000001
426,0.446414175681059,871,-0.0631949
427,2.0326443311533877,434,-0.025904250000000018
428,0.7890190573123087,353,-0.016086990000000023
429,1.185343377831081,806,-0.07324621
430,0.7155079113943399,782,-0.017186370000000006
431,1.6607544782396348,857,-0.03770197
432,0.7827770988327352,434,-0.009997229999999996
433,1.109901183985313,851,-0.08685809
434,0.6231587217282641,335,0.06551913000000001
435,0.8679394297219122,341,-0.007055250000000013
436,0.27585593326408714,1060,-0.21394118
437,0.3791566522547084,1003,-0.001844170000000006
438,0.3042508634170171,392,-0.008101689999999995
