Point Index,Nearest Distance,Nearest Point Index,Target Difference
275,1.084842002653147,639,0.08582726000000002
276,1.5450412987700357,60,-0.36216899999999996
277,0.5965218083390056,296,-0.04911475000000004
278,1.3178883710962772,748,-0.09956566
279,0.039776304219472224,613,0.11201784999999997
280,0.9223018862377113,748,-0.04304737000000003
281,0.7740768744803666,839,0.11060156000000002
282,0.1702890323190548,286,-0.020577250000000047
283,0.4828022297755599,836,0.12507737000000002
284,0.7322881246647402,1000,0.19712912000000002
285,0.05070965463301827,1081,0.19684072
286,0.1702890323190548,282,0.020577250000000047
287,1.1775513678516316,601,0.04784422999999999
288,0.07124987195784997,294,0.04484735000000001
289,0.9420353854281475,722,-0.03126427999999998
290,1.0261311760941716,781,0.11654855000000003
291,1.915841480234003,400,0.26650207000000004
292,0.40677464554713666,379,0.25184325
293,1.8617931682386204,588,0.08127168000000001
294,0.07124987195784997,288,-0.04484735000000001
295,0.3206118578109681,191,-0.11786878
296,0.5299575402003582,752,-0.052781579999999995
297,0.463589683682675,757,-0.10534532000000002
298,0.11206712792786518,630,0.061734710000000026
299,1.9167054336607419,475,-0.14049802000000006
300,0.5422052749909759,859,0.15576335999999996
301,0.21235548390611472,751,-0.024050779999999994
302,0.7615871974250167,696,-0.08319849000000001
303,0.5196958232822356,504,-0.18523417999999997
304,0.4831210848244979,258,0.013259819999999978
305,0.8965757168895436,257,0.01784914999999998
306,1.2185087296876447,969,-0.13000520999999998
307,0.2800609270944444,658,0.06753968999999999
308,0.7414978112577252,66,-0.39369029
309,0.8297633411196234,256,0.03649484000000003
310,0.19314790376095223,271,0.050378400000000045
311,0.9630751625304707,1059,0.06595765999999997
312,0.17094141500762763,747,-0.019179119999999994
313,0.08321513987851108,741,-0.06291727000000003
314,0.9113709343532942,186,-0.08509002000000004
315,0.34813297221176914,726,-0.09696653
316,0.5162028245877884,991,0.0011596600000000068
317,0.32937895251451643,635,0.054756769999999955
318,1.0810585988603956,209,-0.17010899999999995
319,0.4379625205208765,324,-0.028117630000000005
320,0.7301385049983901,296,0.0025760499999999964
321,0.357601931146911,742,-0.014532449999999975
322,0.568015021714156,646,0.06330664000000003
323,0.6273141310002909,727,-0.07599440000000002
324,0.4379625205208765,319,0.028117630000000005
325,0.13370851900043654,853,0.13415838999999996
326,0.6030220718856396,227,-0.009562230000000005
327,1.0183822800328937,1047,-0.11132557999999998
328,0.2512539978627225,665,0.01813537999999998
329,0.49889213822617867,849,0.14515218
330,0.9287984972796853,186,-0.14558354
331,0.290977732825039,254,0.06161481000000002
332,0.3377921272299889,201,-0.06874531
333,0.7513229721298285,224,0.032528539999999995
