Distance_gc_1,Density_gc_1
-0.2601543114948029,0.00038410399007825224
-0.24201643917006133,0.0007432816757315516
-0.22387856684531976,0.0013896197891459247
-0.20574069452057817,0.002510944282732412
-0.1876028221958366,0.004386810027432203
-0.16946494987109503,0.007413360359398564
-0.15132707754635344,0.01212359597655187
-0.13318920522161187,0.01919573689829328
-0.1150513328968703,0.029441033811891202
-0.09691346057212874,0.04376277132456635
-0.07877558824738717,0.06308107226634938
-0.06063771592264558,0.08822376907412191
-0.04249984359790401,0.11979160621101544
-0.024361971273162447,0.15801502149459465
-0.006224098948420853,0.20262756952625616
0.011913773376320713,0.25278513921775336
0.03005164570106228,0.3070581674440936
0.048189518025803846,0.36351478715076935
0.06632739035054541,0.4198967826286579
0.08446526267528698,0.473870099526731
0.10260313500002854,0.523312272756524
0.12074100732477017,0.5665863218799146
0.13887887964951173,0.6027494363829325
0.1570167519742533,0.6316571724491595
0.17515462429899487,0.6539474311773816
0.19329249662373643,0.6709162752922713
0.211430368948478,0.6843205021425727
0.22956824127321956,0.6961520973046363
0.24770611359796119,0.7084245458747033
0.2658439859227027,0.7229943593565007
0.2839818582474443,0.741421920235208
0.30211973057218583,0.7648633370706602
0.32025760289692745,0.7939846947917867
0.3383954752216691,0.8289001082226857
0.3565333475464106,0.8691475077158053
0.3746712198711522,0.9137215534618289
0.3928090921958937,0.9611756469352558
0.41094696452063534,1.0097860572629158
0.42908483684537685,1.0577489098007111
0.44722270917011847,1.1033661129415893
0.46536058149486,1.145177232607872
0.4834984538196016,1.1820118035159257
0.5016363261443433,1.2129639241518284
0.5197741984690847,1.2373171480276135
0.5379120707938263,1.2544623507263089
0.5560499431185679,1.263849352767128
0.5741878154433095,1.2649965074043668
0.592325687768051,1.2575585685479016
0.6104635600927926,1.241431125598649
0.6286014324175342,1.2168569715686983
0.6467393047422758,1.1844989434507673
0.6648771770670174,1.1454535656573868
0.6830150493917588,1.1011957787263391
0.7011529217165005,1.0534618272611873
0.7192907940412421,1.004090639028576
0.7374286663659837,0.9548512771536566
0.7555665386907253,0.9072847976844773
0.7737044110154669,0.8625840880938695
0.7918422833402083,0.8215267745256365
0.80998015566495,0.784466027062882
0.8281180279896916,0.7513738740423926
0.8462559003144332,0.7219230500157079
0.8643937726391746,0.6955878590059364
0.8825316449639162,0.6717431915011011
0.9006695172886579,0.6497442568499255
0.9188073896133995,0.6289772556396684
0.9369452619381411,0.6088811697601628
0.9550831342628825,0.588949977638972
0.9732210065876241,0.5687296401716508
0.9913588789123657,0.5478231635759816
1.0094967512371074,0.5259103567926159
1.0276346235618488,0.5027794875730891
1.0457724958865904,0.47836012086442065
1.063910368211332,0.45274353304206355
1.0820482405360736,0.42618038337437864
1.1001861128608152,0.39905304740134934
1.1183239851855566,0.3718285228684175
1.1364618575102983,0.3450034269009303
1.15459972983504,0.31905333719333606
1.1727376021597815,0.2943950163146798
1.190875474484523,0.27136416545483055
1.2090133468092645,0.2502060550184072
1.2271512191340062,0.23107363762005204
1.2452890914587478,0.21402805401427658
1.2634269637834894,0.19903895112596737
1.2815648361082308,0.18598523166640166
1.2997027084329724,0.174659306749142
1.317840580757714,0.16477874099597
1.3359784530824557,0.15600816423575153
1.3541163254071973,0.14799184221972728
1.3722541977319387,0.14039407635669077
1.3903920700566803,0.1329415310774609
1.408529942381422,0.12545956381944437
1.4266678147061636,0.11789439138283454
1.444805687030905,0.11031484597168788
1.4629435593556466,0.10289139426260832
1.4810814316803882,0.09585523268168294
1.4992193040051298,0.08944533824584942
1.5173571763298714,0.08385486149470169
1.5354950486546128,0.07918898104749808
1.5536329209793545,0.07544380379678721
1.571770793304096,0.07251058056698091
1.5899086656288377,0.07020283697948188
1.608046537953579,0.06829795946785674
1.6261844102783207,0.06658121202206606
1.6443222826030623,0.06488024150196078
1.662460154927804,0.06308183725594291
1.6805980272525456,0.06112881259231688
1.698735899577287,0.059001331494149906
1.7168737719020286,0.0566916750015673
1.7350116442267702,0.05418284166934549
1.7531495165515119,0.05143918039289397
1.7712873888762535,0.04841237666835606
1.789425261200995,0.045060343595293435
1.8075631335257367,0.041371909116882655
1.825701005850478,0.03738815513575219
1.8438388781752195,0.03321238438604913
1.8619767504999611,0.029004397349057392
1.8801146228247028,0.024959658665554402
1.8982524951494444,0.021278350915038845
1.916390367474186,0.018131914718812172
1.9345282397989276,0.015634875845489754
1.9526661121236693,0.013827834422065364
1.9708039844484109,0.012674331832652945
1.988941856773152,0.01207100675268896
2.0070797290978937,0.01186787504548054
2.0252176014226353,0.01189414129533882
2.043355473747377,0.011984651540750381
2.0614933460721185,0.012002643428699288
2.07963121839686,0.011855515712678772
2.097769090721602,0.011501694491211327
2.1159069630463434,0.010948192727874768
2.134044835371085,0.01024003144437896
2.152182707695826,0.009444125719720513
2.170320580020568,0.008631249064613456
2.1884584523453094,0.007859974638994703
2.206596324670051,0.0071658800836165125
2.2247341969947927,0.006557876402747773
2.2428720693195343,0.006021640872851163
2.261009941644276,0.005528339083801659
2.2791478139690176,0.005045642497905201
2.297285686293759,0.004547810480552468
2.3154235586185004,0.004022311655667781
2.333561430943242,0.003471798781927931
2.3516993032679836,0.002911734067804638
2.369837175592725,0.0023651092570774216
2.387975047917467,0.0018562181485351353
2.4061129202422085,0.00140527922717804
2.42425079256695,0.0010250629631781577
2.4423886648916917,0.0007198604858532563
2.4605265372164333,0.0004864307832214663
2.4786644095411745,0.0003161615716002744
2.496802281865916,0.0001976078883366223
2.5149401541906578,0.00011874996504761385
2.5330780265153994,6.86036929998469e-05
2.551215898840141,3.809907371205687e-05
2.5693537711648826,2.0338591989618788e-05
2.5874916434896242,1.0437708596263729e-05
2.605629515814366,5.153075941481e-06
2.6237673881391075,2.4574228801660637e-06
2.6419052604638487,1.1584116288161428e-06
2.6600431327885903,6.054793319947319e-07
2.678181005113332,4.938452280093873e-07
2.6963188774380735,7.5885954289359e-07
2.714456749762815,1.5520272196449073e-06
2.7325946220875568,3.296165028843387e-06
2.7507324944122984,6.825072919703322e-06
2.76887036673704,1.3616734215964363e-05
2.7870082390617816,2.6122079293743573e-05
2.8051461113865233,4.81677026423241e-05
2.8232839837112644,8.536711216382854e-05
2.841421856036006,0.00014541427933941248
2.8595597283607477,0.00023806991825319244
2.8776976006854893,0.0003746130077251896
2.895835473010231,0.0005665549297348934
2.9139733453349725,0.0008235349349978757
2.932111217659714,0.001150543028523352
2.950249089984456,0.0015449148132974796
2.9683869623091974,0.0019938250286442648
2.9865248346339386,0.0024731495764378176
3.00466270695868,0.0029484553617639786
3.022800579283422,0.003378466094708653
3.0409384516081635,0.0037207064436158292
3.059076323932905,0.003938329802088827
3.0772141962576467,0.004006633253466423
3.0953520685823883,0.003917670752684375
3.11348994090713,0.0036817738727860446
3.1316278132318716,0.003325577877361391
3.1497656855566127,0.0028870743436106073
3.1679035578813544,0.002408960317998799
3.186041430206096,0.001931888951219826
3.2041793025308376,0.0014890713410812787
3.2223171748555792,0.0011031375949259235
3.240455047180321,0.0007854611333080364
3.2585929195050625,0.0005375273270792848
3.276730791829804,0.0003535552007694778
3.2948686641545457,0.00022350886130353444
3.313006536479287,0.000135804166936929
3.3311444088040285,7.930713835417075e-05
3.3492822811287706,4.4513556761212457e-05
